imageName,lat,lng,dataTime,remark,上傳者,標註者,驗證者,標籤,createdAt,updatedAt,原本有無設置人行空間,保護性,原始總寬度－是否夠寬讓輪椅通行,佔用情形(多選)-導致兩人交會需停讓或淨寬<1.5米,行人被迫實際行走路徑中會碰到的最大動態風險,承受上題風險的頻率,使用目的,思源地圖類別-無須填寫,思源地圖名稱-無須填寫,imageUrl,_id,rank_a1,rank_b1,rank_c1
00972.jpg,22.98608128,120.2027571,2023-01-06 8:39:00,,63b551dd181b96bb5de01cec_Georgia Wang,,,,2023-01-06 8:39:53,2023-01-06 8:39:53,有設置人行道或騎樓,騎樓,輪椅可以通行（寬於100公分）,私人佔用（商家、住家）|私人佔用（臨時停車）,有機車行駛,總是如此(100%~95%),親子活動|通學|工作|休閒,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b76dd9181b96e3d6e038b2.jpg,63b76dd9181b96e3d6e038b2,5,-3,1.6
00973.jpg,22.98608128,120.2026606,2023-01-06 8:40:00,,63b551dd181b96bb5de01cec_Georgia Wang,,,,2023-01-06 8:40:35,2023-01-06 8:40:35,有設置人行道或騎樓,騎樓,輪椅可以通行（寬於100公分）,私人佔用（商家、住家）,有機車行駛,總是如此(100%~95%),親子活動|通學|工作|休閒,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b76e03181b964542e038bd.jpg,63b76e03181b964542e038bd,5,-3,2
00974.jpg,22.98612573,120.2024299,2023-01-06 8:40:00,,63b551dd181b96bb5de01cec_Georgia Wang,,,,2023-01-06 8:41:14,2023-01-06 8:41:14,有設置人行道或騎樓,騎樓,輪椅可以通行（寬於100公分）,私人佔用（臨時停車）|私人佔用（商家、住家）,有汽車行駛,總是如此(100%~95%),親子活動|通學|工作|休閒,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b76e2a181b962dbae038c8.jpg,63b76e2a181b962dbae038c8,2.6,-7,0
00975.jpg,22.98512406,120.1984304,2023-01-06 8:58:00,,63b551dd181b96bb5de01cec_Georgia Wang,,,,2023-01-06 8:59:22,2023-01-06 8:59:22,有設置人行道或騎樓,騎樓,輪椅可以通行（寬於100公分）,私人佔用（商家、住家）,無車輛行駛,總是如此(100%~95%),通學|工作|休閒,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b7726a181b96d8e8e03951.jpg,63b7726a181b96d8e8e03951,8.6,3,5
00976.jpg,22.98507225,120.2018638,2023-01-06 9:03:00,,63b551dd181b96bb5de01cec_Georgia Wang,,,,2023-01-06 9:04:04,2023-01-06 9:04:04,有設置人行道或騎樓,騎樓,輪椅可以通行（寬於100公分）,私人佔用（臨時停車）|私人佔用（商家、住家）,有汽車行駛,總是如此(100%~95%),通學|工作|休閒,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b77384181b965006e0395c.jpg,63b77384181b965006e0395c,2.6,-7,0
00977.jpg,22.98459696,120.2036664,2023-01-06 9:06:00,,63b551dd181b96bb5de01cec_Georgia Wang,,,,2023-01-06 9:06:28,2023-01-06 9:06:28,有設置人行道或騎樓,騎樓,輪椅可以通行（寬於100公分）,私人佔用（臨時停車）|私人佔用（商家、住家）,有汽車行駛,總是如此(100%~95%),通學|工作|休閒,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b77414181b9666d4e03972.jpg,63b77414181b9666d4e03972,2.6,-7,0
00978.jpg,24.95489117,121.2950546,2023-01-06 8:55:00,,63a8f42e4ee1acb112632782_Mandy,,,,2023-01-06 9:07:20,2023-01-06 9:07:20,有設置人行道或騎樓,標線人行道(無實體分隔),輪椅可以通行（寬於100公分）,無佔用或阻礙,無車輛行駛,總是如此(100%~95%),其他,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b77448181b969c5de0397d.jpg,63b77448181b969c5de0397d,8.8,6,2
00979.jpg,22.98472872,120.20406,2023-01-06 9:06:00,,63b551dd181b96bb5de01cec_Georgia Wang,,,,2023-01-06 9:07:22,2023-01-06 9:07:22,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,私人佔用（商家、住家）,無車輛行駛,總是如此(100%~95%),親子活動|通學|工作|休閒,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b7744a181b9643e8e03988.jpg,63b7744a181b9643e8e03988,6,-10,0
00980.jpg,24.95487172,121.2951458,2023-01-06 8:55:00,,63a8f42e4ee1acb112632782_Mandy,,,,2023-01-06 9:07:58,2023-01-06 9:07:58,有設置人行道或騎樓,標線人行道(無實體分隔),輪椅可以通行（寬於100公分）,無佔用或阻礙,無車輛行駛,通常如此(94~80%),其他,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b7746e181b96605de0399e.jpg,63b7746e181b96605de0399e,8.8,6,2
00981.jpg,22.98453814,120.2048787,2023-01-06 9:07:00,,63b551dd181b96bb5de01cec_Georgia Wang,,,,2023-01-06 9:08:11,2023-01-06 9:08:11,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,私人佔用（商家、住家）,無車輛行駛,總是如此(100%~95%),親子活動|通學|工作|休閒,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b7747b181b962393e039a9.jpg,63b7747b181b962393e039a9,6,-10,0
00982.jpg,24.95545049,121.2950331,2023-01-06 8:56:00,,63a8f42e4ee1acb112632782_Mandy,63b1b6ca181b964797dff08a_莫崢,,符合規定,2023-01-06 9:08:48,2023-01-18 14:56:40,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,有汽車行駛,通常如此(94~80%),其他,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b774a0181b96ffd3e039b4.jpg,63b774a0181b96ffd3e039b4,0,-10,0
00983.jpg,24.95606329,121.2947488,2023-01-06 8:58:00,,63a8f42e4ee1acb112632782_Mandy,,,,2023-01-06 9:09:30,2023-01-06 9:09:30,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,有汽車行駛,總是如此(100%~95%),其他,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b774ca181b96012de039bf.jpg,63b774ca181b96012de039bf,0,-10,0
00984.jpg,24.95701655,121.2990242,2022-12-29 15:53:00,,63a8f42e4ee1acb112632782_Mandy,63acec774ee1ac170d632839_Celia Chang,,符合規定,2023-01-06 9:11:39,2023-01-17 8:31:20,有設置人行道或騎樓,騎樓,輪椅可以通行（寬於100公分）,私人佔用（臨時停車）,有汽車行駛,通常如此(94~80%),通學|其他,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b7754b181b9652ebe039d5.jpg,63b7754b181b9652ebe039d5,2.8,-6,0
00985.jpg,25.1510253,121.7723279,2023-01-06 9:25:00,,63b4ffea181b964338e01372_F.HS. Lin,,,,2023-01-06 9:27:11,2023-01-06 9:27:11,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,有汽車行駛,總是如此(100%~95%),通學|工作|採購食物|採購日用,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b778ef181b9648e7e03a19.jpg,63b778ef181b9648e7e03a19,0,-10,0
00986.jpg,25.150936,121.7724326,2023-01-06 9:25:00,,63b4ffea181b964338e01372_F.HS. Lin,,,,2023-01-06 9:27:50,2023-01-06 9:27:50,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,有汽車行駛,總是如此(100%~95%),通學|工作|採購日用|採購食物,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b77916181b96b5ffe03a23.jpg,63b77916181b96b5ffe03a23,0,-10,0
00987.jpg,23.69957222,120.5318972,2023-01-06 9:40:00,,63b7828b181b9684bce03a66_阿翔,,,,2023-01-06 10:10:07,2023-01-06 10:10:07,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅可以通行（寬於100公分）,私人佔用（商家、住家）,有機車行駛,通常如此(94~80%),通學,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b782ff181b96307de03a73.jpg,63b782ff181b96307de03a73,5,-3,2
00988.jpg,23.69956667,120.5318833,2023-01-06 9:41:00,,63b7828b181b9684bce03a66_阿翔,,,,2023-01-06 10:10:44,2023-01-06 10:10:44,有設置人行道或騎樓,實體人行道(無實體分隔),輪椅可以通行（寬於100公分）,私人佔用（商家、住家）,有機車行駛,通常如此(94~80%),通學,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b78324181b96047be03a7d.jpg,63b78324181b96047be03a7d,4,-6.5,1
00989.jpg,23.69982222,120.5322417,2023-01-06 10:01:00,,63b7828b181b9684bce03a66_阿翔,,,,2023-01-06 10:11:12,2023-01-06 10:11:12,有設置人行道或騎樓,實體人行道(無實體分隔),輪椅可以通行（寬於100公分）,私人佔用（商家、住家）,有機車行駛,通常如此(94~80%),通學,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b78340181b9655cfe03a87.jpg,63b78340181b9655cfe03a87,4,-6.5,1
00990.jpg,25.02788912,121.5637636,2023-01-05 18:34:00,外側人行道狹窄，此處亦有大量機車停放,63b60fa8181b96771ce0267a_Alexandra Chang,,,,2023-01-06 10:13:11,2023-01-06 10:13:11,有設置人行道或騎樓,騎樓,輪椅可以通行（寬於100公分）,私人佔用（臨時停車）,無車輛行駛,總是如此(100%~95%),就醫、照護,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b783b7181b96b3e6e03ab2.jpg,63b783b7181b96b3e6e03ab2,8.8,4,4
00991.jpg,25.0280471,121.5634203,2023-01-05 18:33:00,此處無騎樓，右邊是商家陳設商品區域，有時購物者會佇立妨礙交通,63b60fa8181b96771ce0267a_Alexandra Chang,,,,2023-01-06 10:16:37,2023-01-06 10:16:37,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅無法通行（窄於100公分）,公共設施阻礙（樹穴）,有機車行駛,常如此(79~50%),就醫、照護|採購日用,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b78485181b96f8f1e03ac0.jpg,63b78485181b96f8f1e03ac0,4,-5.5,1
00992.jpg,25.02793044,121.5636939,2023-01-05 18:33:00,前方人行道常有機車停放，此處通常行人需往右進入騎樓才方便前行,63b60fa8181b96771ce0267a_Alexandra Chang,,,,2023-01-06 10:19:31,2023-01-06 10:19:31,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅可以通行（寬於100公分）,公共設施阻礙（機電設備）,有機車行駛,有時如此(49~30%),採購日用,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b78533181b960ed4e03acb.jpg,63b78533181b960ed4e03acb,5,-3,2
00993.jpg,24.82265078,121.0265107,2023-01-06 10:39:00,,63b579bb181b9605fde01f55_品萱,6220a7e810be1548e5c8d09a_中梅 韓,,符合規定,2023-01-06 10:41:46,2023-01-06 10:59:46,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,有汽車行駛,總是如此(100%~95%),通學|採購食物|採購日用|工作|休閒|親子活動,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b78a6a181b9669b5e03b15.jpg,63b78a6a181b9669b5e03b15,0,-10,0
00994.jpg,24.82325431,121.0267113,2023-01-06 10:43:00,,63b579bb181b9605fde01f55_品萱,6220a7e810be1548e5c8d09a_中梅 韓,,符合規定,2023-01-06 10:44:52,2023-01-06 10:59:36,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,有汽車行駛,總是如此(100%~95%),親子活動|通學|採購食物|採購日用|工作|就醫、照護|休閒,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b78b24181b966972e03b32.jpg,63b78b24181b966972e03b32,0,-10,0
00995.jpg,22.47275556,120.4565278,2022-12-28 17:13:00,"屏東民眾對於騎樓定義是私人土地，一直都是如此，我不清楚騎樓以下規範是否適用於外縣市。

說把騎樓退還給行人行走，民眾應該反駁聲浪大，且加上東港地區逢颱風就淹水，許多住家商家一定會把地基墊高，每棟樓層高低不平，不可能讓輪椅族娃娃車族行走

資料來源：《臺中市政府地方稅務局》表示房屋之騎樓如供公眾通行使用，依規定可免徵房屋稅；但如果變更用途未作公眾通行使用者，應依實際使用情形課徵房屋稅。",63ac08584ee1acca51632813_。 望月,,,,2023-01-06 11:48:14,2023-01-06 11:48:14,沒有設置人行道或騎樓,沒有人行道或騎樓,輪椅無法通行（窄於100公分）,私人佔用（商家、住家）,有機車行駛,總是如此(100%~95%),採購食物,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b799fe181b966945e03c1f.jpg,63b799fe181b966945e03c1f,2.4,-10,0
00996.jpg,22.47268889,120.4565722,2022-12-28 17:13:00,很多民眾喜歡把騎樓兩側封起來，加上附近商家眾多、及設有傳統市場，通常汽機車都停路邊購物，行人被逼的無路可走,63ac08584ee1acca51632813_。 望月,,,,2023-01-06 11:52:55,2023-01-06 11:52:55,沒有設置人行道或騎樓,沒有人行道或騎樓,輪椅無法通行（窄於100公分）,私人佔用（商家、住家）,有機車行駛,總是如此(100%~95%),採購食物,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b79b17181b96b5d4e03c2a.jpg,63b79b17181b96b5d4e03c2a,2.4,-10,0
00997.jpg,23.45442785,120.4555178,2023-01-06 12:05:00,,63ac61264ee1ac56f063282a_你好 嗨,,,,2023-01-06 12:06:58,2023-01-06 12:06:58,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,有汽車行駛,總是如此(100%~95%),其他,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b79e62181b96a464e03c71.jpg,63b79e62181b96a464e03c71,0,-10,0
00998.jpg,22.48714722,120.4873889,2023-01-06 12:01:00,,63ac08584ee1acca51632813_。 望月,,,,2023-01-06 12:10:35,2023-01-06 12:10:35,沒有設置人行道或騎樓,沒有人行道或騎樓,輪椅可以通行（寬於100公分）,私人佔用（商家、住家）,有汽車行駛,總是如此(100%~95%),親子活動,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b79f3b181b962925e03c7d.jpg,63b79f3b181b962925e03c7d,0,-10,0
00999.jpg,24.95956987,121.2945825,2023-01-06 12:12:00,,63a8f42e4ee1acb112632782_Mandy,,,,2023-01-06 12:21:54,2023-01-06 12:21:54,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,有汽車行駛,總是如此(100%~95%),通學|工作|採購食物|採購日用|其他,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b7a1e2181b964179e03c93.jpg,63b7a1e2181b964179e03c93,0,-10,0
01000.jpg,24.95964768,121.2943518,2023-01-06 12:13:00,,63a8f42e4ee1acb112632782_Mandy,,,,2023-01-06 12:22:55,2023-01-06 12:22:55,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,有汽車行駛,總是如此(100%~95%),親子活動|通學|採購日用|採購食物|休閒|其他|工作,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b7a21f181b96a97be03c9e.jpg,63b7a21f181b96a97be03c9e,0,-10,0
01001.jpg,22.99121697,120.1785373,2023-01-06 12:40:00,,63b551dd181b96bb5de01cec_Georgia Wang,,,,2023-01-06 12:41:37,2023-01-06 12:41:37,有設置人行道或騎樓,騎樓,輪椅可以通行（寬於100公分）,私人佔用（臨時停車）|私人佔用（商家、住家）,有汽車行駛,總是如此(100%~95%),採購食物|休閒,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b7a681181b966b84e03d18.jpg,63b7a681181b966b84e03d18,2.6,-7,0
01002.jpg,24.1389317,120.6849523,2023-01-06 12:32:00,,63adc55e4ee1ac016b632892_kagome,,,,2023-01-06 12:42:18,2023-01-06 12:42:18,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,公共設施阻礙（有停車格）,有汽車行駛,總是如此(100%~95%),親子活動|通學|採購日用|休閒,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b7a6aa181b96dfede03d2d.jpg,63b7a6aa181b96dfede03d2d,0,-10,0
01003.jpg,24.13910039,120.6848126,2023-01-06 12:33:00,,63adc55e4ee1ac016b632892_kagome,,,,2023-01-06 12:43:08,2023-01-06 12:43:08,有設置人行道或騎樓,騎樓,輪椅可以通行（寬於100公分）,無佔用或阻礙,無車輛行駛,偶爾如此(29~10%),親子活動|通學|採購日用|休閒|採購食物,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b7a6dc181b96abede03d3e.jpg,63b7a6dc181b96abede03d3e,10,10,10
01004.jpg,24.13926785,120.6846512,2023-01-06 12:43:00,,63adc55e4ee1ac016b632892_kagome,,,,2023-01-06 12:44:28,2023-01-06 12:44:28,有設置人行道或騎樓,實體人行道(無實體分隔),輪椅可以通行（寬於100公分）,無佔用或阻礙,無車輛行駛,偶爾如此(29~10%),親子活動|通學|工作|休閒|採購日用|採購食物,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b7a72c181b9690eae03d5c.jpg,63b7a72c181b9690eae03d5c,9,6.5,5
01005.jpg,24.13912507,120.6846505,2023-01-06 12:44:00,,63adc55e4ee1ac016b632892_kagome,,,,2023-01-06 12:45:29,2023-01-06 12:45:29,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅可以通行（寬於100公分）,公共設施阻礙（機電設備）,有自行車行駛,常如此(79~50%),就醫、照護|親子活動|採購食物|採購日用|工作|休閒,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b7a769181b962428e03d67.jpg,63b7a769181b962428e03d67,7.4,1,4
01006.jpg,24.13929375,120.684655,2023-01-06 12:45:00,,63adc55e4ee1ac016b632892_kagome,6220a7e810be1548e5c8d09a_中梅 韓,,符合規定,2023-01-06 12:54:58,2023-01-06 15:20:10,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅可以通行（寬於100公分）,無佔用或阻礙,有自行車行駛,有時如此(49~30%),親子活動|採購日用|通學|工作|休閒,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b7a9a2181b963b1ae03da0.jpg,63b7a9a2181b963b1ae03da0,8.8,8,8
01007.jpg,24.13943796,120.6845697,2023-01-06 12:46:00,,63adc55e4ee1ac016b632892_kagome,,,,2023-01-06 12:56:03,2023-01-06 12:56:03,有設置人行道或騎樓,實體人行道(無實體分隔),輪椅可以通行（寬於100公分）,私人佔用（臨時停車）,有機車行駛,常如此(79~50%),親子活動|採購日用|休閒|採購食物|工作,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b7a9e3181b96ab14e03dab.jpg,63b7a9e3181b96ab14e03dab,4.2,-5.5,0.8
01008.jpg,24.13924561,120.684847,2023-01-06 12:46:00,,63adc55e4ee1ac016b632892_kagome,63b1b6ca181b964797dff08a_莫崢,,符合規定,2023-01-06 12:57:01,2023-01-09 0:55:15,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅可以通行（寬於100公分）,無佔用或阻礙,有自行車行駛,常如此(79~50%),親子活動|工作|採購日用|採購食物|休閒,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b7aa1d181b96cb50e03db6.jpg,63b7aa1d181b96cb50e03db6,8.8,8,8
01009.jpg,24.1392297,120.6849172,2023-01-06 12:46:00,,63adc55e4ee1ac016b632892_kagome,6220a7e810be1548e5c8d09a_中梅 韓,,符合規定,2023-01-06 12:57:51,2023-01-06 15:20:22,有設置人行道或騎樓,騎樓,輪椅可以通行（寬於100公分）,私人佔用（商家、住家）|私人佔用（臨時停車）,有機車行駛,總是如此(100%~95%),親子活動|通學|工作|採購日用|採購食物|休閒,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b7aa4f181b96b878e03dc1.jpg,63b7aa4f181b96b878e03dc1,5,-3,1.6
01010.jpg,24.13871875,120.6850892,2023-01-06 12:47:00,,63adc55e4ee1ac016b632892_kagome,6220a7e810be1548e5c8d09a_中梅 韓,,符合規定,2023-01-06 12:58:57,2023-01-06 14:54:55,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,有機車行駛,常如此(79~50%),親子活動|通學|採購日用|採購食物|休閒,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b7aa91181b9613dce03dcc.jpg,63b7aa91181b9613dce03dcc,2.4,-10,0
01011.jpg,24.12228889,120.6817639,2023-01-06 7:43:00,,63ab8f694ee1ac66886327d2_路人甲,6220a7e810be1548e5c8d09a_中梅 韓,,資料有誤,2023-01-06 13:05:21,2023-01-06 13:59:18,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,公共設施阻礙（有停車格）|沒有人行道或騎樓,有汽車行駛,總是如此(100%~95%),休閒|採購食物|親子活動|就醫、照護|採購日用|其他|工作|通學,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b7ac11181b960688e03df5.jpg,63b7ac11181b960688e03df5,0,-10,0
01012.jpg,24.12228889,120.682175,2023-01-06 7:43:00,,63ab8f694ee1ac66886327d2_路人甲,6220a7e810be1548e5c8d09a_中梅 韓,,符合規定,2023-01-06 13:06:16,2023-01-06 13:58:44,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓|公共設施阻礙（有停車格）,有汽車行駛,總是如此(100%~95%),親子活動|採購食物|休閒|其他|採購日用|就醫、照護|通學|工作,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b7ac48181b964f82e03e00.jpg,63b7ac48181b964f82e03e00,0,-10,0
01013.jpg,24.11766389,120.6585472,2023-01-05 17:25:00,,63aafbf84ee1ac0e056327cd_Richard Chen,6220a7e810be1548e5c8d09a_中梅 韓,,符合規定,2023-01-06 15:03:02,2023-01-06 15:15:17,有設置人行道或騎樓,騎樓,輪椅可以通行（寬於100公分）,私人佔用（商家、住家）|私人佔用（臨時停車）,有機車行駛,總是如此(100%~95%),就醫、照護,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b7c7a6181b962e0fe03f02.jpg,63b7c7a6181b962e0fe03f02,5,-3,1.6
01014.jpg,22.65964722,120.2760167,2023-01-06 16:15:00,,63a939a24ee1acb8de632796_Szuwu,,,,2023-01-06 16:18:22,2023-01-06 16:18:22,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅可以通行（寬於100公分）,私人佔用（商家、住家）|私人佔用（臨時停車）,有汽車行駛,總是如此(100%~95%),就醫、照護|親子活動|採購日用|採購食物|休閒,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b7d94e181b961e35e03fde.jpg,63b7d94e181b961e35e03fde,2.6,-7,0
01015.jpg,22.66065556,120.2763972,2023-01-06 16:20:00,,63a939a24ee1acb8de632796_Szuwu,,,,2023-01-06 16:21:52,2023-01-06 16:21:52,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅可以通行（寬於100公分）,公共設施阻礙（機電設備）,有汽車行駛,總是如此(100%~95%),就醫、照護|採購食物|採購日用|休閒,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b7da20181b96b7dee03fea.jpg,63b7da20181b96b7dee03fea,2.6,-7,0
01016.jpg,22.66522222,120.2823556,2023-01-06 16:33:00,,63a939a24ee1acb8de632796_Szuwu,,,,2023-01-06 16:35:01,2023-01-06 16:35:01,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅可以通行（寬於100公分）,私人佔用（商家、住家）|私人佔用（臨時停車）,有汽車行駛,總是如此(100%~95%),通學|採購食物|採購日用|休閒,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b7dd35181b96068ae04012.jpg,63b7dd35181b96068ae04012,2.6,-7,0
01017.jpg,24.81102968,121.0277617,2023-01-06 17:08:00,,6220a7e810be1548e5c8d09a_中梅 韓,,,,2023-01-06 17:09:10,2023-01-06 17:09:10,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅可以通行（寬於100公分）,私人佔用（臨時停車）|公共設施阻礙（機電設備）|公共設施阻礙（樹穴）,有機車行駛,常如此(79~50%),親子活動|採購食物|休閒|通學|採購日用,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b7e536181b96f15ce04062.jpg,63b7e536181b96f15ce04062,5,-3,1.6
01018.jpg,22.66886111,120.2832806,2023-01-06 17:17:00,,63a939a24ee1acb8de632796_Szuwu,,,,2023-01-06 17:18:59,2023-01-06 17:18:59,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅可以通行（寬於100公分）,私人佔用（商家、住家）|公共設施阻礙（機電設備）,有汽車行駛,總是如此(100%~95%),通學|親子活動|就醫、照護|採購食物|採購日用|休閒,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b7e783181b967226e04083.jpg,63b7e783181b967226e04083,2.6,-7,0
01019.jpg,23.97898472,120.6852764,2023-01-06 7:42:00,炸物攤於騎樓擺攤，僅有小通道可走,63a928484ee1ace2dc632790_李小明,,,,2023-01-06 17:29:48,2023-01-06 17:29:48,有設置人行道或騎樓,騎樓,輪椅可以通行（寬於100公分）,私人佔用（商家、住家）,有汽車行駛,總是如此(100%~95%),採購食物|通學,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b7ea0c181b961385e040ac.jpg,63b7ea0c181b961385e040ac,2.6,-7,0
01020.jpg,23.97905749,120.6836181,2023-01-06 7:40:00,騎樓未整平，亦常有車輛違停妨礙通行,63a928484ee1ace2dc632790_李小明,,,,2023-01-06 17:34:59,2023-01-06 17:34:59,有設置人行道或騎樓,騎樓,輪椅無法通行（窄於100公分）,私人佔用（臨時停車）,有汽車行駛,常如此(79~50%),通學|休閒,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b7eb43181b9674c6e040b9.jpg,63b7eb43181b9674c6e040b9,1.8,-8.5,0
01021.jpg,23.97878791,120.6830895,2023-01-06 7:38:00,商家帆布完全遮蔽通道，無法通行,63a928484ee1ace2dc632790_李小明,,,,2023-01-06 17:38:55,2023-01-06 17:38:55,有設置人行道或騎樓,騎樓,輪椅可以通行（寬於100公分）,私人佔用（商家、住家）,有汽車行駛,通常如此(94~80%),親子活動|通學|工作|採購食物,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b7ec2f181b9627fee040c4.jpg,63b7ec2f181b9627fee040c4,2.6,-7,0
01022.jpg,23.97787621,120.6837578,2023-01-06 7:36:00,騎樓未整平,63a928484ee1ace2dc632790_李小明,,,,2023-01-06 17:40:31,2023-01-06 17:40:31,有設置人行道或騎樓,騎樓,輪椅可以通行（寬於100公分）,私人佔用（臨時停車）,有汽車行駛,常如此(79~50%),親子活動|通學|採購食物|工作,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63b7ec8f181b967165e040cf.jpg,63b7ec8f181b967165e040cf,2.8,-6,0
